beta_I,beta_FR,phi0,theta_N,alpha,gamma_comm,delta_C,phi_obs,R0
0.79907683,1.5377849,0.41496868,0.041412874,0.073434644,0.022618537,0.024101862,0.82140561,2.13283
0.71442012,1.7880512,0.41834679,0.032427398,0.02207008,0.028800884,0.03678927,0.88949586,1.9865377
0.86610567,1.9349437,0.40478149,0.0431181,0.0598951,0.035584694,0.14026571,1.2071348,2.3020033
0.87191925,1.3998014,0.4324318,0.043486921,0.019026165,0.016838682,0.019472655,0.68541365,2.3155214
0.84004397,1.455419,0.40459147,0.041430655,0.07676892,0.018566835,0.13173539,0.89009206,2.2079145
0.77031604,1.8496359,0.38120361,0.037797936,0.017501589,0.017746755,0.019470694,0.56749177,2.0481824
0.84183176,1.4964132,0.39773371,0.034318147,0.062427738,0.024760932,0.12425404,0.97647876,2.2304564
0.91556434,1.9331108,0.47020716,0.040607544,0.097615788,0.021193818,0.032966219,0.91405597,2.5511875
0.90593802,1.8699605,0.41849533,0.043794454,0.093364578,0.036139389,0.10430356,1.6660008,2.4128961
0.82430416,1.8847376,0.41355409,0.040119603,0.038988355,0.018049703,0.035159572,0.75113585,2.2246614
0.75188171,1.2078144,0.38031181,0.043406667,0.040119232,0.026391009,0.082414656,0.57762131,1.9403502
0.84243815,1.9257022,0.41129707,0.035069033,0.063547565,0.0061096471,0.013549451,1.0424132,2.2872879
0.85212619,1.6098259,0.42661973,0.024769157,0.036942237,0.016316766,0.074257423,0.82222688,2.3533681
0.84046862,1.6183839,0.44145423,0.024240396,0.045108724,0.014878833,0.16713655,0.76788488,2.3542202
0.79206382,1.5764477,0.47505779,0.022907319,0.068114971,0.011462378,0.1352273,0.94802176,2.2927319
0.89338186,1.6703727,0.36495847,0.029602412,0.016733623,0.042848885,0.018978199,1.3042822,2.3279139
0.7637184,1.5110541,0.44767525,0.045678105,0.079884731,0.04293437,0.04162494,0.61744882,2.0792416
0.90593483,1.8420416,0.36361956,0.028809786,0.01668791,0.012292532,0.050629585,1.8056958,2.3701207
0.89907955,1.9180106,0.37138241,0.028026968,0.016388166,0.0078298371,0.017453604,1.6326728,2.3769031
0.81988026,1.8711565,0.4387779,0.049348245,0.05533515,0.050954154,0.02396955,0.74282659,2.2202365
0.79784643,1.3978935,0.34932506,0.032903885,0.029378104,0.0076595001,0.050574706,0.71216285,2.0481905
0.80305623,1.6863526,0.25885508,0.044704438,0.039984652,0.062159995,0.057700339,0.48931256,1.9113987
0.89507274,1.6277858,0.32372448,0.035510364,0.059881684,0.036656471,0.10884567,0.51765719,2.2374976
0.74632719,1.7403474,0.3742807,0.058318062,0.031709349,0.018414023,0.032646983,1.147978,1.9135634
0.91921704,1.391344,0.45503862,0.030456579,0.045605004,0.020823809,0.029542738,0.85311079,2.5251912
0.82686314,1.7113592,0.34333616,0.027061038,0.040315933,0.060700603,0.12480629,1.8868372,2.1448926
0.82666564,1.7893652,0.33581465,0.027114394,0.051742691,0.065436555,0.11075981,1.9914385,2.1361897
0.85402888,1.6982766,0.44543241,0.046162294,0.046237699,0.011388419,0.015097163,1.1310344,2.30964
0.84730449,1.6638566,0.3732044,0.042766699,0.046278842,0.018477449,0.034717591,0.89082293,2.1863283
0.75929391,1.7291954,0.34286647,0.054470623,0.056671117,0.019075168,0.032787572,0.4795935,1.9096074
0.82678168,1.6102547,0.44684556,0.028439817,0.034871511,0.032028278,0.065000852,1.2175817,2.3102452
0.88681093,1.7041208,0.31828931,0.030516408,0.045133378,0.017694049,0.041681335,0.76596413,2.2294065
0.7761837,1.4784102,0.3879824,0.034079604,0.026271728,0.030437378,0.045347875,0.56148341,2.0573556
0.87845291,1.7884788,0.36744091,0.049192952,0.061005704,0.019100432,0.034025129,1.1410656,2.236181
0.88696517,1.4221325,0.35197171,0.033185289,0.030290679,0.036989724,0.050529668,1.2538255,2.2612688
0.96430199,1.577996,0.38394786,0.036148301,0.032665739,0.056507865,0.015140633,1.0234749,2.4981433
0.88149939,1.8512025,0.394295,0.037940742,0.03279287,0.017803657,0.02935323,1.1415777,2.3333565
0.72348767,1.4013662,0.38284028,0.034253846,0.031903031,0.035992862,0.031043479,0.53040815,1.9179078
0.84614111,1.863127,0.39184075,0.047665647,0.050851051,0.012699377,0.059792216,0.77576122,2.2111862
0.8800647,1.4517382,0.3783573,0.041010516,0.013432935,0.013096052,0.10261368,2.9505134,2.262502
0.80341218,1.854439,0.36681958,0.026431019,0.010017482,0.035524262,0.024912931,0.27172732,2.1416717
0.88157007,1.6011276,0.43035451,0.021508558,0.010017709,0.022397078,0.099269705,0.84036857,2.4476844
0.78429115,1.9743025,0.39781886,0.030145488,0.012283856,0.026146936,0.023835528,1.6498018,2.1458479
0.89296346,1.2651966,0.36223182,0.052234689,0.10431683,0.020793436,0.059984775,0.48322575,2.2186221
0.76714934,1.8752971,0.38580077,0.041708642,0.11817995,0.043361815,0.056786484,1.2903596,2.0372162
0.8016953,1.8337308,0.351305,0.042252987,0.13227163,0.025638798,0.12366569,1.0815905,2.0587884
0.77435226,1.2568416,0.36558452,0.031251757,0.076579688,0.062838198,0.019856584,1.1677373,2.0129938
0.81627442,1.2890205,0.3672066,0.034760694,0.047593878,0.03365946,0.014954812,0.82618082,2.1053352
0.84821975,2.0138123,0.37702275,0.036773926,0.023408962,0.034411255,0.034551025,0.95822339,2.240457
0.76948806,1.6635279,0.41258085,0.03992737,0.017184608,0.038251489,0.052938233,0.86825581,2.0739042
0.74597205,1.8837353,0.51568486,0.047909683,0.010798942,0.020134832,0.046721393,0.77305623,2.171567
0.84530321,1.620268,0.43237539,0.04050823,0.010708925,0.016368533,0.060945243,2.3230757,2.2823345
0.86591717,1.4539019,0.3529026,0.031660064,0.013245198,0.039947874,0.057976982,0.602956,2.2207419
0.70916134,2.1122653,0.43501527,0.035862567,0.012524967,0.017923493,0.068159194,1.3337897,2.0186456
0.87594484,1.4322551,0.38810317,0.049873405,0.13183284,0.023478938,0.046888327,0.52219458,2.2360133
0.80596455,1.8768924,0.3123268,0.046242227,0.13993826,0.050879789,0.055067685,1.0049771,1.9997021
0.82498224,1.8522157,0.30980589,0.047605199,0.14213681,0.028767105,0.088486183,1.2817919,2.0335719
1.0419031,1.3826453,0.39366746,0.035089237,0.01153652,0.024266904,0.030653376,1.6052919,2.6909056
0.66920522,1.8209413,0.36056165,0.03050047,0.018581033,0.017951116,0.04421381,0.71382254,1.7978411
0.92940574,1.5798082,0.3894608,0.047710408,0.020963574,0.033570423,0.047648949,0.2852271,2.3808741
0.76378591,1.4916067,0.39258951,0.045565314,0.053790518,0.019251064,0.020906173,1.4902031,1.9988245
0.77835902,1.7114921,0.43246235,0.040391357,0.050368028,0.034192867,0.037535417,0.71903421,2.1289858
0.79046777,1.3506443,0.44728239,0.053244567,0.028200308,0.022820181,0.071903124,0.40932508,2.1017581
0.78429484,1.3040805,0.42610091,0.053412385,0.037908331,0.043618001,0.034141252,0.58138399,2.0537436
0.8668952,1.9885101,0.2874942,0.028408704,0.033903484,0.011357745,0.058553706,1.0551567,2.1507829
0.72785864,1.3832468,0.48566604,0.045600835,0.060271897,0.0070695947,0.043665765,0.53825259,2.0333461
0.85148774,1.7781127,0.28898662,0.039515883,0.030605089,0.07067891,0.046333228,0.47015985,2.0784793
0.79351551,1.1914189,0.3288337,0.045355089,0.064379664,0.0080831602,0.053521191,0.96975709,1.9622298
0.81489784,2.0085921,0.41617074,0.034770934,0.02477871,0.015631862,0.054674532,1.0720645,2.237714
0.79827026,1.4843964,0.42393833,0.031707159,0.017229159,0.0071148562,0.06924344,0.55922734,2.1761021
0.89302712,1.4280311,0.39065475,0.027242419,0.013214632,0.063899245,0.051435419,1.8849414,2.363974
0.82368649,1.4152103,0.47591211,0.023925566,0.010707906,0.021974528,0.076515879,1.4133615,2.352894
0.82407638,1.6829099,0.31702933,0.0592569,0.020540982,0.01934961,0.042723948,0.57627344,2.0040366
0.80830878,1.5060203,0.38551144,0.030195322,0.042615005,0.019952436,0.036493205,1.8455526,2.1458547
0.94704001,2.0547273,0.38959954,0.056306174,0.09417921,0.032818235,0.080714041,1.2445233,2.424399
0.93265667,1.5022765,0.40871287,0.039846959,0.020006431,0.019098186,0.044216436,0.88402658,2.4454817
0.91834705,1.4592739,0.3743894,0.03980999,0.025729627,0.026213945,0.019857023,1.0123707,2.3506853
0.78064288,1.7142451,0.40526831,0.051141,0.065207813,0.022273061,0.14927138,0.89496753,2.0559741
0.86175074,1.6438336,0.40384526,0.030214517,0.13379463,0.024287499,0.01558683,0.89705801,2.3165917
0.82142728,1.7418289,0.3753212,0.052911083,0.016047616,0.024542635,0.14346819,1.0532176,2.1024213
0.79946553,1.6601376,0.45026251,0.028141153,0.11616686,0.022854458,0.019057441,0.5502204,2.2540585
0.84732409,1.6344415,0.31320429,0.036131161,0.039391032,0.016553495,0.049590568,1.0274461,2.1099672
0.85807213,1.6668103,0.42438749,0.034407245,0.01340699,0.035067053,0.048449247,0.87561119,2.3285183
0.81930222,1.8679058,0.42335049,0.049123964,0.011099705,0.012309291,0.037654893,0.62059145,2.194373
0.79446597,1.1803733,0.37962837,0.027550281,0.0155361,0.050067355,0.05648416,0.94387088,2.0884664
0.89566331,1.055073,0.34133598,0.023902343,0.016300145,0.009611447,0.027076914,0.49243682,2.2738738
0.85973956,1.3807366,0.5323935,0.020151958,0.099106625,0.011282189,0.023137376,1.4417862,2.5639629
0.93875476,1.5287958,0.48746821,0.019107833,0.018146949,0.031265578,0.058904503,3.0243866,2.7107936
0.94683733,1.6890593,0.4743586,0.022789721,0.01972019,0.0091230817,0.033911332,1.3015801,2.7028563
0.66178619,1.5014324,0.32377527,0.015651569,0.076426401,0.052975838,0.085544961,0.41550148,1.7465859
0.86209893,1.5876764,0.34235671,0.021077671,0.049205945,0.015945703,0.06860445,1.5377235,2.2391997
0.86033385,1.2607908,0.38350676,0.028572045,0.087999818,0.013200877,0.084617236,1.2565969,2.2551824
0.93377239,1.8458698,0.31392522,0.037218043,0.035088431,0.016536361,0.042423718,1.1053207,2.3148761
0.72323005,1.3671988,0.47800844,0.037440154,0.034523659,0.025236772,0.044241383,0.6708341,2.0394854
0.84103251,1.5379622,0.41450028,0.035567713,0.069450498,0.034577285,0.030482708,0.57806575,2.2546598
0.77243599,1.2473493,0.40634448,0.036194955,0.019760925,0.0153877,0.074065182,0.89868851,2.0504596
0.78300462,1.3925187,0.39898709,0.033555388,0.01382332,0.015010586,0.070063874,0.70902263,2.0855976
0.79713103,1.3982873,0.40624187,0.033615126,0.011340418,0.018523998,0.028411614,0.79960218,2.1310237
0.84413452,1.5259943,0.39005785,0.042782945,0.011015576,0.019333224,0.094100145,0.53613835,2.1956035
0.81456766,1.7298934,0.45151494,0.05044421,0.010933648,0.013309122,0.053339077,0.5165529,2.2107416
0.82587553,1.55563,0.3937701,0.042835833,0.010534453,0.024998307,0.11342047,0.68459762,2.1603464
0.80584689,1.749786,0.40610234,0.033925569,0.011240629,0.034105422,0.031057161,1.522454,2.1795789
0.92862933,1.6304304,0.39531948,0.038578287,0.010658185,0.039135909,0.053184024,0.59533502,2.4277805
0.87049116,1.336405,0.44573045,0.038342957,0.13521659,0.034141642,0.07107783,0.55566199,2.348293
0.93679203,1.699773,0.44617381,0.042706099,0.13242851,0.026174061,0.10631063,0.70421167,2.5261537
0.75492621,1.6948579,0.39768987,0.035998282,0.096286457,0.021865214,0.022690153,1.6947028,2.0318263
0.73713199,1.740656,0.38377939,0.025026452,0.12041421,0.014061907,0.19203027,1.6323251,2.0075422
0.91270278,1.2450893,0.37260517,0.033813979,0.017189633,0.030384905,0.014309101,0.52911716,2.3417743
0.71285156,0.88434779,0.44910224,0.047769683,0.014483872,0.013153412,0.011762181,0.4122866,1.8936627
0.79654331,1.3178724,0.30344103,0.040547713,0.025124423,0.0066068948,0.014187791,0.35277336,1.9535482
0.79891983,1.2434807,0.34137122,0.036313098,0.051955095,0.034462701,0.014068152,0.60596999,2.0195164
0.86471901,1.2656856,0.42517519,0.046470145,0.01807243,0.01809081,0.17632251,1.3556371,2.2642832
0.78812048,2.0315877,0.34373436,0.035790824,0.083605629,0.019439009,0.013992485,0.53110432,2.0472653
0.80891148,1.319979,0.47492812,0.052433727,0.018626016,0.036716418,0.19245653,0.99606558,2.1847978
0.84228962,1.3143133,0.47296186,0.054846036,0.025828157,0.031072758,0.085874079,1.1688592,2.2530037
0.84565004,1.4988497,0.4810126,0.054869493,0.021063801,0.022340534,0.035693522,1.0422047,2.2913861
0.86327854,1.7396254,0.36784412,0.040194463,0.042728078,0.035195354,0.17943296,0.70462206,2.2287473
0.79705359,1.8657356,0.37663834,0.040219371,0.064349185,0.039536333,0.067316274,0.83926531,2.0969391
0.7526813,1.8848719,0.33581866,0.051358605,0.13515624,0.023550892,0.065395703,0.72747867,1.9016811
0.91853152,1.522619,0.39690811,0.036813771,0.14480964,0.016711068,0.013841904,0.53933879,2.4052045
0.8324423,1.5925233,0.43771935,0.041312732,0.010341523,0.03157241,0.021308021,0.84296627,2.2542243
0.85289937,1.4338375,0.37865593,0.040577202,0.010058022,0.019733308,0.023034511,1.0840898,2.1994607
0.8069205,1.8584158,0.44255695,0.044434754,0.010067173,0.032936824,0.11958766,0.79786173,2.212776
0.85228703,1.614316,0.45664147,0.035997998,0.010198637,0.012871675,0.03449857,1.4927219,2.3584075
0.79620609,1.640739,0.43546279,0.029616163,0.01038768,0.012808944,0.016849201,0.88763001,2.2125904
0.88151585,1.8202514,0.31272889,0.029292513,0.016048662,0.0083852036,0.053242051,1.4273861,2.2176456
0.83990211,1.8374015,0.40303154,0.030527161,0.080968642,0.0054190364,0.055906352,1.0506866,2.2769056
0.69169174,1.4576546,0.38773853,0.052118343,0.020499938,0.039067625,0.031348932,0.32364425,1.803038
0.78003186,1.3729249,0.29900353,0.036321014,0.033277519,0.027643866,0.028642975,0.48414837,1.9234171
0.76545294,1.6091958,0.41328734,0.041591106,0.015721377,0.039350606,0.070474637,0.66117457,2.0551216
0.84206525,1.6278218,0.37066782,0.040813706,0.085867876,0.016356554,0.029281431,0.83401704,2.1741356
0.92339822,1.8471608,0.39083414,0.035713981,0.033250913,0.0088425469,0.13050219,1.8704669,2.4353516
0.87061628,1.1625062,0.41824409,0.038412709,0.035187114,0.045032875,0.10901936,1.3385337,2.2898019
0.79947073,1.8588521,0.33937522,0.044681962,0.0442373,0.0068347028,0.018721033,0.5485118,2.0295212
0.90396126,1.5519121,0.33254141,0.032009981,0.043743911,0.011530984,0.039673542,1.3666943,2.2800585
0.75426035,1.6711817,0.47678185,0.03163064,0.036768467,0.022371256,0.033892711,0.67926778,2.1716373
0.86134553,1.5190596,0.38580395,0.051335693,0.023566356,0.027251745,0.082812048,0.67184888,2.1999019
0.83309982,1.727166,0.4185072,0.027822405,0.10918004,0.017177287,0.041836005,1.3852301,2.2894304
0.89006149,1.7028915,0.36888335,0.04918589,0.016033637,0.010784503,0.062826599,0.97747481,2.2596175
0.90697176,1.4623988,0.4118316,0.041541677,0.022395857,0.044137196,0.033672345,1.9138925,2.3793007
0.87023039,1.9952521,0.33077013,0.040403995,0.02890774,0.0207204,0.060034426,0.63851213,2.1974886
0.86959314,1.0121815,0.49096126,0.044255322,0.12148735,0.02297626,0.051016164,1.189106,2.3580935
0.90216411,1.2544978,0.46516339,0.05059788,0.084299486,0.024716382,0.026879213,1.5318463,2.3973693
0.8745773,1.3422175,0.46071588,0.038098173,0.080370339,0.035734728,0.025663809,1.6044402,2.384261
0.78894123,1.9215623,0.35305197,0.043330093,0.016686766,0.019981462,0.10690105,0.51479217,2.0344452
0.84989561,1.5945873,0.45588547,0.053719587,0.011463608,0.018743449,0.027829054,0.97743392,2.2771088
0.81220889,1.6890396,0.44853533,0.048085085,0.011038368,0.035538776,0.05175645,1.0067733,2.2054498
0.7857106,1.5916829,0.37876578,0.040025232,0.012462312,0.030163893,0.0456193,0.78819123,2.0547609
0.80563971,1.3798477,0.38344298,0.044503334,0.011127752,0.021438378,0.021011076,0.68764958,2.0791185
0.8271072,1.5022322,0.39271355,0.038406639,0.12821096,0.013039784,0.052171137,1.2209748,2.1729473
0.904396,1.6247535,0.35994657,0.05386007,0.030959315,0.069678909,0.044837082,0.6904237,2.2581841
0.73693449,1.595399,0.38397514,0.032585418,0.057218454,0.0056672665,0.067071041,0.70508416,1.9712522
0.74814588,1.8597545,0.36347702,0.047704204,0.049947823,0.0056513041,0.020269798,0.8756711,1.9397641
0.92852854,1.3723081,0.43498817,0.034683519,0.025323421,0.084587023,0.079370134,1.2271132,2.4917141
0.78845927,1.9127972,0.35665862,0.048398856,0.06053691,0.0061745732,0.034354898,0.9532004,2.0233665
0.84390598,1.3232098,0.42179554,0.018071504,0.021526343,0.055605239,0.047508608,0.77825976,2.3270317
0.91217735,1.64707,0.3479688,0.018795135,0.015477482,0.024562448,0.053398019,0.49485329,2.3811632
0.74778634,1.4378159,0.37586073,0.019140467,0.017203791,0.041971884,0.066663925,1.3184797,2.0175774
0.74838921,1.4262725,0.36278084,0.018655603,0.016667863,0.030679839,0.062743242,1.0168479,1.9990331
0.90968598,1.7660671,0.42224541,0.02809696,0.086480577,0.016432984,0.036285784,0.71571269,2.4872036
0.7920391,1.9594225,0.37599828,0.025820442,0.037701532,0.020649197,0.075891645,0.91008605,2.1405533
0.77764344,1.3153048,0.41253386,0.057653749,0.046365702,0.032936589,0.046593174,0.485766,2.0079037
0.7745642,1.892738,0.34985582,0.027353871,0.035386902,0.016000748,0.049314838,0.73493936,2.0436281
0.8063232,1.6656826,0.5268941,0.025092385,0.042490934,0.019230558,0.060897376,1.1973102,2.4232235
0.77318296,1.448912,0.50010356,0.025634683,0.042446494,0.033409853,0.078780073,1.3217623,2.2595072
0.8726431,1.8269908,0.29281758,0.030489298,0.042082893,0.0065861581,0.02962084,0.48558701,2.1595062
0.83089148,1.688389,0.39509613,0.028527058,0.053257539,0.005281979,0.031256246,0.56170794,2.2367196
0.80620849,1.5913972,0.37319777,0.026035495,0.022775086,0.0094395982,0.021752036,0.55650951,2.1416789
0.86260531,1.5476874,0.46308441,0.024590987,0.038812864,0.0069510656,0.056268128,1.7934872,2.4407953
0.81871291,1.7024661,0.3270793,0.051156775,0.034774757,0.064713865,0.023184488,0.51517305,2.0280703
0.80658364,1.4981804,0.41261255,0.032954056,0.043490389,0.0068434837,0.097905383,0.88487746,2.1746543
0.89539077,1.6386468,0.42516431,0.049409445,0.030497134,0.033770878,0.028186904,1.3277288,2.3573943
0.76685721,1.3133899,0.36558224,0.051565181,0.05165519,0.020551192,0.13791586,1.4206495,1.9397625
1.0105224,2.0342911,0.41893494,0.032586458,0.029366873,0.029068315,0.017708399,0.71064193,2.7303394
0.9519267,1.6094962,0.45095445,0.031771514,0.039820703,0.044434754,0.018319627,0.78537453,2.6146356
0.83114746,1.558636,0.34576199,0.038083083,0.019584759,0.01884792,0.015339906,0.58152067,2.1139633
0.89268059,2.065167,0.40760816,0.031343893,0.049267921,0.0093458749,0.023949956,0.662568,2.4291848
0.88956872,2.0485404,0.42044295,0.053229491,0.035835631,0.046021774,0.059997819,0.47255237,2.3552775
0.81939397,1.1972366,0.39245971,0.030349896,0.043841547,0.011310168,0.047369719,1.4460833,2.1594155
0.8492443,2.0401726,0.38528909,0.043128067,0.014228792,0.049482184,0.039487244,0.73724073,2.2364915
0.88337431,1.7472116,0.36061807,0.038076265,0.053977934,0.027906374,0.13963126,1.0385683,2.2713034
0.83340755,1.5089173,0.40232723,0.044703718,0.029431371,0.01638518,0.012844007,0.95056094,2.1812841
0.78022304,1.6088013,0.33346671,0.034345593,0.011292838,0.053505193,0.042547293,0.80502897,1.9916366
0.77259535,1.5179531,0.4359623,0.044799168,0.015085141,0.011921411,0.079993347,0.67622851,2.0871839
0.87630554,1.5208925,0.45602102,0.04389995,0.11294241,0.050030956,0.02974185,1.1121549,2.3735809
0.83522026,1.8647441,0.51306682,0.035622151,0.022600263,0.0069888982,0.022643267,1.3704958,2.4454991
0.8055729,1.3950227,0.29574537,0.041627715,0.048548179,0.064001992,0.023967315,0.68832895,1.9639419
0.81084941,1.4458298,0.30994301,0.044687517,0.035140207,0.064054977,0.022833937,0.63249555,1.9901761
0.82661876,1.46697,0.27540697,0.050416238,0.031534094,0.024400034,0.015673198,0.86617433,1.9648847
1.0286644,1.6402303,0.42001596,0.035543987,0.060821546,0.032563412,0.049925155,2.0742193,2.7281261
0.96218523,1.5520081,0.4835769,0.036257664,0.036270453,0.017534812,0.2001997,1.2683978,2.6734302
0.76027778,1.6935938,0.40140118,0.031868226,0.084936637,0.0096066448,0.015972847,1.0254205,2.0646413
0.8055027,1.5897842,0.38656313,0.029236387,0.085651441,0.025061144,0.016875021,1.0346778,2.1506274
